Date,MAX Temperature ( °C ),MIN Temperature ( °C ),Relative Humidity M,Relative Humidity E,Bright Sun Shine Hours
2018-01-20,20.4,3.0 ,94,38,4.0 
2018-01-21,22.4,3.2 ,94,43,8.5 
2018-01-22,23.8,4.0 ,92,46,6.4 
2018-01-23,22.0,12.5 ,89,76,6.5 
2018-01-24,17.1,7.0 ,97,68,1.9 
2018-01-25,17.0,7.0 ,100,95,4.8 
2018-01-26,13.4,7.5 ,100,77,0.0 
2018-01-27,16.0,6.5 ,100,89,3.1 
2018-01-28,17.9,5.7 ,100,77,4.1 
2018-01-29,17.9,5.5 ,100,56,4.0 
2018-01-30,24.0,5.0 ,100,57,5.7 
2018-01-31,24.4,7.5 ,92,61,7.3 
2018-02-01,24.0,7.5 ,97,61,7.8 
2018-02-02,25.4,6.7 ,100,60,7.2 
2018-02-03,23.0,3.5 ,94,67,7.6 
2018-02-04,21.4,4.5 ,97,60,8.4 
2018-02-05,22.0,3.5 ,91,68,7.0 
2018-02-06,20.6,7.0 ,95,70,3.2 
2018-02-07,21.4,1.7 ,85,65,6.1 
2018-02-08,22.0,3.0 ,83,59,8.5 
2018-02-09,23.0,2.5 ,85,67,8.4 
2018-02-10,23.0,4.0 ,86,69,7.8 
2018-02-11,22.1,11.0 ,77,70,8.3 
2018-02-12,22.6,12.0 ,87,70,0.8 
2018-02-13,21.6,8.6 ,100,58,5.1 
2018-02-14,22.4,6.5 ,95,60,6.3 
2018-02-15,21.2,7.0 ,95,50,7.4 
2018-02-16,23.2,8.7 ,97,48,6.8 
2018-02-17,24.0,8.2 ,98,46,6.8 
2018-02-18,24.4,5.5 ,81,43,6.6 
2018-02-19,25.0,5.5 ,81,46,7.6 
2018-02-20,24.9,7.0 ,88,34,6.9 
2018-02-21,28.4,11.6 ,87,43,7.8 
2018-02-22,29.0,9.5 ,100,34,7.2 
2018-02-23,30.0,11.5 ,94,43,6.8 
2018-02-24,29.6,16.0 ,81,49,5.1 
2018-02-25,28.6,13.0 ,100,52,4.3 
2018-02-26,26.6,9.0 ,95,40,7.1 
2018-02-27,26.4,13.0 ,94,49,7.9 
2018-02-28,28.9,13.0 ,94,45,8.0 
2018-03-01,29.4,12.5 ,90,48,4.8 
2018-03-02,26.6,11.5 ,92,49,4.1 
2018-03-03,29.9,13.0 ,90,48,6.9 
2018-03-04,29.0,12.7 ,86,52,2.5 
2018-03-05,27.6,8.5 ,23,39,4.5 
2018-03-06,27.9,10.8 ,94,42,7.6 
2018-03-07,26.8,9.0 ,85,40,7.6 
2018-03-08,28.4,10.0 ,86,39,8.1 
2018-03-09,29.6,14.8 ,72,29,7.4 
2018-03-10,31.4,10.2 ,90,30,7.3 
2018-03-11,30.6,10.5 ,81,37,7.7 
2018-03-12,31.2,11.0 ,71,28,6.6 
2018-03-13,32.8,11.8 ,96,23,7.5 
2018-03-14,35.4,16.4 ,69,33,7.6 
2018-03-15,32.6,14.5 ,74,37,7.3 
2018-03-16,31.7,13.5 ,92,38,5.9 
2018-03-17,29.4,13.0 ,80,31,7.9 
2018-03-18,29.8,9.0 ,79,30,8.1 
2018-03-19,31.4,11.7 ,81,32,8.0 
2018-03-20,32.8,12.5 ,77,41,5.7 
2018-03-21,31.4,15.0 ,82,52,3.8 
2018-03-22,26.0,13.5 ,81,53,6.9 
2018-03-23,27.4,10.5 ,84,56,6.8 
2018-03-24,29.0,12.0 ,86,34,7.5 
2018-03-25,30.9,12.0 ,82,34,8.3 
2018-03-26,32.0,11.9 ,77,18,7.7 
2018-03-27,34.4,12.0 ,77,22,7.5 
2018-03-28,36.4,13.0 ,79,24,7.6 
2018-03-29,35.0,12.5 ,73,22,7.9 
2018-03-30,36.4,14.5 ,70,21,8.0 
2018-03-31,35.2,13.7 ,72,40,8.4 
2018-04-01,33.4,19.0 ,63,44,7.7 
2018-04-02,34.0,21.9 ,56,34,7.2 
2018-04-03,36.3,23.0 ,52,31,6.4 
2018-04-04,37.0,18.5 ,58,28,2.7 
2018-04-05,37.4,18.5 ,72,35,6.6 
2018-04-06,35.6,19.5 ,61,36,4.1 
2018-04-07,34.9,15.5 ,67,36,3.3 
2018-04-08,35.0,21.5 ,64,36,7.3 
2018-04-09,36.8,19.0 ,91,54,6.9 
2018-04-10,31.3,21.9 ,75,36,5.2 
2018-04-11,34.4,19.4 ,89,72,5.7 
2018-04-12,28.4,17.5 ,81,40,3.2 
2018-04-13,33.9,14.0 ,67,23,10.4 
2018-04-14,34.9,17.0 ,43,21,10.0 
2018-04-15,35.9,17.5 ,57,29,7.7 
2018-04-16,38.1,21.8 ,51,29,8.6 
2018-04-17,39.0,21.0 ,62,28,8.3 
2018-04-18,38.0,20.0 ,55,28,9.2 
2018-04-19,38.0,20.0 ,59,28,8.7 
2018-04-20,39.0,23.0 ,42,36,8.0 
2018-04-21,37.2,15.2 ,66,32,4.8 
2018-04-22,34.2,14.5 ,61,36,10.2 
2018-04-23,34.4,16.0 ,58,28,10.0 
2018-04-24,36.6,15.5 ,51,25,10.0 
2018-04-25,39.2,17.7 ,41,22,9.5 
2018-04-26,42.2,22.0 ,48,24,9.2 
2018-04-27,41.2,23.5 ,52,23,7.8 
2018-04-28,41.2,23.5 ,56,35,6.5 
2018-04-29,40.0,26.0 ,60,32,6.3 
2018-04-30,42.0,22.5 ,54,44,6.4 
2018-11-01,30.0,15.7 ,92,43,0.0 
2018-11-02,31.0,18.5 ,81,39,3.3 
2018-11-03,33.0,16.4 ,80,52,5.2 
2018-11-04,30.4,13.5 ,100,37,3.4 
2018-11-05,26.6,11.7 ,95,52,5.5 
2018-11-06,25.8,8.9 ,79,29,0.4 
2018-11-07,27.6,7.5 ,83,29,8.0 
2018-11-08,28.2,9.6 ,86,50,7.0 
2018-11-09,27.4,10.0 ,93,48,0.0 
2018-11-10,27.6,10.5 ,95,41,0.8 
